Date,Event,Fight,Fighter,Opponent,Url,Weight
2016-01-29,Bellator 148,Jermaine McDermott (206) vs. Eric Huggins (204.2),Eric Huggins,Jermaine McDermott,https://www.mmafighting.com/2016/1/28/10862066/bellator-148-weigh-in-video,204.2
2016-01-23,WSOF 27,Luiz Firmino (155.4) vs. Caros Fodor (154.6),Luiz Firmino,Caros Fodor,https://www.mmafighting.com/2016/1/22/10815998/wsof-27-weigh-in-video,155.4
2016-01-23,WSOF 27,Jaleel Willis (169.6) vs. Chauncey Foxworth (170.3),Chauncey Foxworth,Jaleel Willis,https://www.mmafighting.com/2016/1/22/10815998/wsof-27-weigh-in-video,170.3
2016-01-23,WSOF 27,Teddy Holder (204.5) vs. Shamil Gamzatov (204.5),Teddy Holder,Shamil Gamzatov,https://www.mmafighting.com/2016/1/22/10815998/wsof-27-weigh-in-video,204.5
2016-01-23,WSOF 27,Jorge Medina (144.1) vs. Bryce Mitchell (144.8),Jorge Medina,Bryce Mitchell,https://www.mmafighting.com/2016/1/22/10815998/wsof-27-weigh-in-video,144.1
2016-01-23,WSOF 27,Luiz Firmino (155.4) vs. Caros Fodor (154.6),Caros Fodor,Luiz Firmino,https://www.mmafighting.com/2016/1/22/10815998/wsof-27-weigh-in-video,154.6
2016-01-23,WSOF 27,Jorge Medina (144.1) vs. Bryce Mitchell (144.8),Bryce Mitchell,Jorge Medina,https://www.mmafighting.com/2016/1/22/10815998/wsof-27-weigh-in-video,144.8
2016-01-23,WSOF 27,Wesley Sharp (154.5) vs. Alvin Williams (155.2),Alvin Williams,Wesley Sharp,https://www.mmafighting.com/2016/1/22/10815998/wsof-27-weigh-in-video,155.2
2016-01-23,WSOF 27,Jaleel Willis (169.6) vs. Chauncey Foxworth (170.3),Jaleel Willis,Chauncey Foxworth,https://www.mmafighting.com/2016/1/22/10815998/wsof-27-weigh-in-video,169.6
2016-01-23,WSOF 27,Teddy Holder (204.5) vs. Shamil Gamzatov (204.5),Shamil Gamzatov,Teddy Holder,https://www.mmafighting.com/2016/1/22/10815998/wsof-27-weigh-in-video,204.5
2016-01-23,WSOF 27,Justin Hartley (170.7) vs. Wade Johnson (168.7),Justin Hartley,Wade Johnson,https://www.mmafighting.com/2016/1/22/10815998/wsof-27-weigh-in-video,170.7
2016-01-23,WSOF 27,Zach Underwood (155.1) vs. Jason Williams (153.6),Zach Underwood,Jason Williams,https://www.mmafighting.com/2016/1/22/10815998/wsof-27-weigh-in-video,155.1
2016-01-23,WSOF 27,Zach Underwood (155.1) vs. Jason Williams (153.6),Jason Williams,Zach Underwood,https://www.mmafighting.com/2016/1/22/10815998/wsof-27-weigh-in-video,153.6
2016-01-23,WSOF 27,Justin Hartley (170.7) vs. Wade Johnson (168.7),Wade Johnson,Justin Hartley,https://www.mmafighting.com/2016/1/22/10815998/wsof-27-weigh-in-video,168.7
2016-01-23,WSOF 27,Wesley Sharp (154.5) vs. Alvin Williams (155.2),Wes Sharp,Alvin Williams,https://www.mmafighting.com/2016/1/22/10815998/wsof-27-weigh-in-video,154.5
2016-01-17,UFC Fight Night 81,Rob Font (135) vs. Joey Gomez (135),Rob Font,Joey Gomez,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,135.0
2016-01-17,UFC Fight Night 81,T.J. Dillashaw (135) vs. Dominick Cruz (135),TJ Dillashaw,Dominick Cruz,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,135.0
2016-01-17,UFC Fight Night 81,Francimar Barroso (205) vs. Elvis Mutapcic (201),Francimar Barroso,Elvis Mutapcic,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,205.0
2016-01-17,UFC Fight Night 81,Chris Wade (155.5) vs. Mehdi Baghdad (156),Chris Wade,Mehdi Baghdad,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,155.5
2016-01-17,UFC Fight Night 81,Maximo Blanco (146) vs. Luke Sanders (145),Maximo Blanco,Luke Sanders,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,146.0
2016-01-17,UFC Fight Night 81,Charles Rosa (145.5) vs. Kyle Bochniak (145),Kyle Bochniak,Charles Rosa,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,145.0
2016-01-17,UFC Fight Night 81,Paul Felder (155.5) vs. Daron Cruickshank (155),Paul Felder,Daron Cruickshank,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,155.5
2016-01-17,UFC Fight Night 81,Ilir Latifi (205) vs. Sean O'Connell (205.5),Ilir Latifi,Sean O'Connell,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,205.0
2016-01-17,UFC Fight Night 81,Ilir Latifi (205) vs. Sean O'Connell (205.5),Sean O'Connell,Ilir Latifi,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,205.5
2016-01-17,UFC Fight Night 81,Anthony Pettis (155.5) vs. Eddie Alvarez (155.5),Anthony Pettis,Eddie Alvarez,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,155.5
2016-01-17,UFC Fight Night 81,T.J. Dillashaw (135) vs. Dominick Cruz (135),Dominick Cruz,T.J. Dillashaw,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,135.0
2016-01-17,UFC Fight Night 81,Ross Pearson (155) vs. Francisco Trinaldo (155.5),Francisco Trinaldo,Ross Pearson,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,155.5
2016-01-17,UFC Fight Night 81,Chris Wade (155.5) vs. Mehdi Baghdad (156),Mehdi Baghdad,Chris Wade,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,156.0
2016-01-17,UFC Fight Night 81,Travis Browne (238) vs. Matt Mitrione (249),Travis Browne,Matt Mitrione,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,238.0
2016-01-17,UFC Fight Night 81,Travis Browne (238) vs. Matt Mitrione (249),Matt Mitrione,Travis Browne,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,249.0
2016-01-17,UFC Fight Night 81,Anthony Pettis (155.5) vs. Eddie Alvarez (155.5),Eddie Alvarez,Anthony Pettis,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,155.5
2016-01-17,UFC Fight Night 81,Paul Felder (155.5) vs. Daron Cruickshank (155),Daron Cruickshank,Paul Felder,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,155.0
2016-01-17,UFC Fight Night 81,Patrick Cote (171) vs. Ben Saunders (170),Patrick Cote,Ben Saunders,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,171.0
2016-01-17,UFC Fight Night 81,Patrick Cote (171) vs. Ben Saunders (170),Ben Saunders,Patrick Cote,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,170.0
2016-01-17,UFC Fight Night 81,Tim Boetsch (206) vs. Ed Herman (204.5),Tim Boetsch,Ed Herman,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,206.0
2016-01-17,UFC Fight Night 81,Tim Boetsch (206) vs. Ed Herman (204.5),Ed Herman,Tim Boetsch,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,204.5
2016-01-17,UFC Fight Night 81,Ross Pearson (155) vs. Francisco Trinaldo (155.5),Ross Pearson,Francisco Trinaldo,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,155.0
2016-01-17,UFC Fight Night 81,Charles Rosa (145.5) vs. Kyle Bochniak (145),Charles Rosa,Kyle Bochniak,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,145.5
2016-01-17,UFC Fight Night 81,Francimar Barroso (205) vs. Elvis Mutapcic (201),Elvis Mutapcic,Francimar Barroso,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,201.0
2016-01-17,UFC Fight Night 81,Rob Font (135) vs. Joey Gomez (135),Joey Gomez,Rob Font,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,135.0
2016-01-17,UFC Fight Night 81,Maximo Blanco (146) vs. Luke Sanders (145),Luke Sanders,Maximo Blanco,https://www.mmafighting.com/2016/1/16/10775560/ufc-fight-night-81-weigh-in-video,145.0
2016-01-16,Invicta FC 15,Megan Anderson (145.3) vs. Amber Leibrock (145.7),Megan Anderson,Amber Leibrock,https://www.mmafighting.com/2016/1/15/10773490/invicta-fc-15-weigh-in-video,145.3
2016-01-16,Invicta FC 15,Livia Renata Souza (113.9) vs. DeAnna Bennett (114.6),DeAnna Bennett,Livia Renata Souza,https://www.mmafighting.com/2016/1/15/10773490/invicta-fc-15-weigh-in-video,114.6
2016-01-16,Invicta FC 15,Angela Hill (115.1) vs. Alida Gray (115.9),Angela Hill,Alida Gray,https://www.mmafighting.com/2016/1/15/10773490/invicta-fc-15-weigh-in-video,115.1
2016-01-16,Invicta FC 15,Cris Cyborg (144.6) vs. Daria Ibragimova (143.7),Daria Ibragimova,Cris Cyborg,https://www.mmafighting.com/2016/1/15/10773490/invicta-fc-15-weigh-in-video,143.7
2016-01-16,Invicta FC 15,Cris Cyborg (144.6) vs. Daria Ibragimova (143.7),"Cris ""Cyborg"" Justino",Daria Ibragimova,https://www.mmafighting.com/2016/1/15/10773490/invicta-fc-15-weigh-in-video,144.6
2016-01-16,Invicta FC 15,Amber Brown (105.7) vs. Shino VanHoose (105.3),Shino VanHoose,Amber Brown,https://www.mmafighting.com/2016/1/15/10773490/invicta-fc-15-weigh-in-video,105.3
2016-01-16,Invicta FC 15,Amber Brown (105.7) vs. Shino VanHoose (105.3),Amber Brown,Shino VanHoose,https://www.mmafighting.com/2016/1/15/10773490/invicta-fc-15-weigh-in-video,105.7
2016-01-16,Invicta FC 15,Angela Hill (115.1) vs. Alida Gray (115.9),Alida Gray,Angela Hill,https://www.mmafighting.com/2016/1/15/10773490/invicta-fc-15-weigh-in-video,115.9
2016-01-16,Invicta FC 15,Lacey Schuckman (114.9) vs. Mizuki Inoue (114.3),Mizuki Inoue,Lacey Schuckman,https://www.mmafighting.com/2016/1/15/10773490/invicta-fc-15-weigh-in-video,114.3
2016-01-16,Invicta FC 15,Livia Renata Souza (113.9) vs. DeAnna Bennett (114.6),Livia Renata Souza,DeAnna Bennett,https://www.mmafighting.com/2016/1/15/10773490/invicta-fc-15-weigh-in-video,113.9
2016-01-16,Invicta FC 15,Megan Anderson (145.3) vs. Amber Leibrock (145.7),Amber Leibrock,Megan Anderson,https://www.mmafighting.com/2016/1/15/10773490/invicta-fc-15-weigh-in-video,145.7
2016-01-16,Invicta FC 15,Lacey Schuckman (114.9) vs. Mizuki Inoue (114.3),Lacey Schuckman,Mizuki Inoue,https://www.mmafighting.com/2016/1/15/10773490/invicta-fc-15-weigh-in-video,114.9
2016-01-02,UFC 195,Abel Trujillo (156) vs. Tony Sims (156),Tony Sims,Abel Trujillo,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,156.0
2016-01-02,UFC 195,Robbie Lawler (170) vs. Carlos Condit (169),Robbie Lawler,Carlos Condit,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,170.0
2016-01-02,UFC 195,Michael McDonald (136) vs. Masanori Kanehara (135),Masanori Kanehara,Michael McDonald,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,135.0
2016-01-02,UFC 195,Edgar Garcia (170) vs. Sheldon Westcott (170),Edgar Garcia,Sheldon Westcott,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,170.0
2016-01-02,UFC 195,Kyle Noke (170.5) vs. Alex Morono (170),Alex Morono,Kyle Noke,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,170.0
2016-01-02,UFC 195,Dustin Poirier (155.5) vs. Joseph Duffy (155),Joe Duffy,Dustin Poirier,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,155.0
2016-01-02,UFC 195,Stipe Miocic (241.5) vs. Andrei Arlovski (246.5),Stipe Miocic,Andrei Arlovski,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,241.5
2016-01-02,UFC 195,Robbie Lawler (170) vs. Carlos Condit (169),Carlos Condit,Robbie Lawler,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,169.0
2016-01-02,UFC 195,Abel Trujillo (156) vs. Tony Sims (156),Abel Trujillo,Tony Sims,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,156.0
2016-01-02,UFC 195,Kyle Noke (170.5) vs. Alex Morono (170),Kyle Noke,Alex Morono,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,170.5
2016-01-02,UFC 195,Albert Tumenov (171) vs. Lorenz Larkin (171),Albert Tumenov,Lorenz Larkin,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,171.0
2016-01-02,UFC 195,Stipe Miocic (241.5) vs. Andrei Arlovski (246.5),Andrei Arlovski,Stipe Miocic,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,246.5
2016-01-02,UFC 195,Diego Brandao (146) vs. Brian Ortega (145.5),Diego Brandao,Brian Ortega,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,146.0
2016-01-02,UFC 195,Diego Brandao (146) vs. Brian Ortega (145.5),Brian Ortega,Diego Brandao,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,145.5
2016-01-02,UFC 195,Edgar Garcia (170) vs. Sheldon Westcott (170),Sheldon Westcott,Edgar Garcia,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,170.0
2016-01-02,UFC 195,Michael McDonald (136) vs. Masanori Kanehara (135),Michael McDonald,Masanori Kanehara,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,136.0
2016-01-02,UFC 195,Albert Tumenov (171) vs. Lorenz Larkin (171),Lorenz Larkin,Albert Tumenov,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,171.0
2016-01-02,UFC 195,Justine Kish (116) vs. Nina Ansaroff (116),Justine Kish,Nina Ansaroff,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,116.0
2016-01-02,UFC 195,Joe Soto (135.5) vs. Michinori Tanaka (135.5),Joe Soto,Michinori Tanaka,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,135.5
2016-01-02,UFC 195,Joe Soto (135.5) vs. Michinori Tanaka (135.5),Michinori Tanaka,Joe Soto,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,135.5
2016-01-02,UFC 195,Dustin Poirier (155.5) vs. Joseph Duffy (155),Dustin Poirier,Joseph Duffy,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,155.5
2016-01-02,UFC 195,Drew Dober (155.5) vs. Scott Holtzman (155.5),Scott Holtzman,Drew Dober,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,155.5
2016-01-02,UFC 195,Drew Dober (155.5) vs. Scott Holtzman (155.5),Drew Dober,Scott Holtzman,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,155.5
2016-01-02,UFC 195,Justine Kish (116) vs. Nina Ansaroff (116),Nina Ansaroff,Justine Kish,https://www.mmafighting.com/2016/1/1/10695244/ufc-195-weigh-in-video,116.0
2015-12-19,UFC on FOX 17,Cole Miller (146) vs. Jim Alers (145),Cole Miller,Jim Alers,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,146.0
2015-12-19,UFC on FOX 17,Josh Samman (186) vs. Tamdan McCrory (185),Tamdan McCrory,Josh Samman,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,185.0
2015-12-19,UFC on FOX 17,Sarah Kaufman (136) vs. Valentina Shevchenko (134),Sarah Kaufman,Valentina Shevchenko,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,136.0
2015-12-19,UFC on FOX 17,Hayder Hassan (170) vs. Vincente Luque (171),Vicente Luque,Hayder Hassan,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,171.0
2015-12-19,UFC on FOX 17,Josh Samman (186) vs. Tamdan McCrory (185),Josh Samman,Tamdan McCrory,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,186.0
2015-12-19,UFC on FOX 17,Leon Edwards (171) vs. Kamaru Usman (171),Leon Edwards,Kamaru Usman,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,171.0
2015-12-19,UFC on FOX 17,Leon Edwards (171) vs. Kamaru Usman (171),Kamaru Usman,Leon Edwards,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,171.0
2015-12-19,UFC on FOX 17,Luis Henrique (248) vs. Francis Ngannou (254),Luis Henrique,Francis Ngannou,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,248.0
2015-12-19,UFC on FOX 17,Hayder Hassan (170) vs. Vincente Luque (171),Hayder Hassan,Vincente Luque,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,170.0
2015-12-19,UFC on FOX 17,Junior dos Santos (239) vs. Alistair Overeem (243),Junior Dos Santos,Alistair Overeem,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,239.0
2015-12-19,UFC on FOX 17,Luis Henrique (248) vs. Francis Ngannou (254),Francis Ngannou,Luis Henrique,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,254.0
2015-12-19,UFC on FOX 17,Cole Miller (146) vs. Jim Alers (145),Jim Alers,Cole Miller,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,145.0
2015-12-19,UFC on FOX 17,Rafael dos Anjos (154.5) vs. Donald Cerrone (154.5),Donald Cerrone,Rafael dos Anjos,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,154.5
2015-12-19,UFC on FOX 17,Michael Johnson (155.5) vs. Nate Diaz (156),Michael Johnson,Nate Diaz,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,155.5
2015-12-19,UFC on FOX 17,Junior dos Santos (239) vs. Alistair Overeem (243),Alistair Overeem,Junior dos Santos,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,243.0
2015-12-19,UFC on FOX 17,Rafael dos Anjos (154.5) vs. Donald Cerrone (154.5),Rafael Dos Anjos,Donald Cerrone,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,154.5
2015-12-19,UFC on FOX 17,Nik Lentz (156) vs. Danny Castillo (156),Nik Lentz,Danny Castillo,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,156.0
2015-12-19,UFC on FOX 17,Michael Johnson (155.5) vs. Nate Diaz (156),Nate Diaz,Michael Johnson,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,156.0
2015-12-19,UFC on FOX 17,Sarah Kaufman (136) vs. Valentina Shevchenko (134),Valentina Shevchenko,Sarah Kaufman,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,134.0
2015-12-19,UFC on FOX 17,Randa Markos (116) vs. Karolina Kowalkiewicz (114.5),Karolina Kowalkiewicz,Randa Markos,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,114.5
2015-12-19,UFC on FOX 17,Charles Oliveira (150.5) vs. Myles Jury (146),Charles Oliveira,Myles Jury,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,150.5
2015-12-19,UFC on FOX 17,Charles Oliveira (150.5) vs. Myles Jury (146),Myles Jury,Charles Oliveira,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,146.0
2015-12-19,UFC on FOX 17,C.B. Dollaway (185.5) vs. Nate Marquardt (186),CB Dollaway,Nate Marquardt,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,185.5
2015-12-19,UFC on FOX 17,C.B. Dollaway (185.5) vs. Nate Marquardt (186),Nate Marquardt,C.B. Dollaway,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,186.0
2015-12-19,UFC on FOX 17,Randa Markos (116) vs. Karolina Kowalkiewicz (114.5),Randa Markos,Karolina Kowalkiewicz,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,116.0
2015-12-19,UFC on FOX 17,Nik Lentz (156) vs. Danny Castillo (156),Danny Castillo,Nik Lentz,https://www.mmafighting.com/2015/12/18/10482994/ufc-on-fox-17-weigh-in-video,156.0
2015-12-18,WSOF 26,Jake Heun (204.2) vs. Clinton Williams (203.6),Clinton Williams,Jake Heun,https://www.mmafighting.com/2015/12/17/10424288/wsof-26-weigh-in-video,203.6
2015-12-18,WSOF 26,Robbie Peralta (145.8) vs. Sheymon Moraes (145.4),Robbie Peralta,Sheymon Moraes,https://www.mmafighting.com/2015/12/17/10424288/wsof-26-weigh-in-video,145.8
2015-12-18,WSOF 26,Josh Hill (135.4) vs. Bekbulat Magomedov (135),Bekbulat Magomedov,Josh Hill,https://www.mmafighting.com/2015/12/17/10424288/wsof-26-weigh-in-video,135.0
2015-12-18,WSOF 26,Jake Heun (204.2) vs. Clinton Williams (203.6),Jake Heun,Clinton Williams,https://www.mmafighting.com/2015/12/17/10424288/wsof-26-weigh-in-video,204.2
2015-12-18,WSOF 26,Lance Palmer (145) vs. Alexandre Almeida (144.6),Lance Palmer,Alexandre Almeida,https://www.mmafighting.com/2015/12/17/10424288/wsof-26-weigh-in-video,145.0
2015-12-18,WSOF 26,Lance Palmer (145) vs. Alexandre Almeida (144.6),Alexandre Almeida,Lance Palmer,https://www.mmafighting.com/2015/12/17/10424288/wsof-26-weigh-in-video,144.6
2015-12-18,WSOF 26,Ozzy Dugulubgov (155.4) vs. Nic Herron-Webb (155.4),Ozzy Dugulubgov,Nic Herron-Webb,https://www.mmafighting.com/2015/12/17/10424288/wsof-26-weigh-in-video,155.4
2015-12-18,WSOF 26,Ozzy Dugulubgov (155.4) vs. Nic Herron-Webb (155.4),Nic Herron-Webb,Ozzy Dugulubgov,https://www.mmafighting.com/2015/12/17/10424288/wsof-26-weigh-in-video,155.4
2015-12-18,WSOF 26,Robbie Peralta (145.8) vs. Sheymon Moraes (145.4),Sheymon Moraes,Robbie Peralta,https://www.mmafighting.com/2015/12/17/10424288/wsof-26-weigh-in-video,145.4
2015-12-18,WSOF 26,Josh Hill (135.4) vs. Bekbulat Magomedov (135),Josh Hill,Bekbulat Magomedov,https://www.mmafighting.com/2015/12/17/10424288/wsof-26-weigh-in-video,135.4
2015-12-18,WSOF 26,Johnny Nunez (155) vs. David Jordan (155),David Jordan,Johnny Nunez,https://www.mmafighting.com/2015/12/17/10424288/wsof-26-weigh-in-video,155.0
